"subId","estimatedValue","debtAmount","independentValuation","province","postalCode","maxBid"
"SUB-JA-2018-94446",115014.98,66100.86,0,"baleares","07200",73200
"SUB-JA-2018-94453",156000,93307.36,0,"santa_cruz_de_tenerife","38678",79000.1
"SUB-JA-2018-94457",246519.75,178052.67,0,"madrid","28038",77000
"SUB-JA-2018-94490",1800000,1016196,0,"lerida","25598",527500
"SUB-JA-2018-94491",367538,291073.52,0,"barcelona","08394",183769
"SUB-JA-2018-94493",8500,12571.66,0,"valencia","46190",4250
"SUB-JA-2018-94508",239787.9,151286.34,0,"santa_cruz_de_tenerife","38670",120100
"SUB-JA-2018-94576",100143.22,8432.77,159227,"cordoba","14001",26500
"SUB-JA-2018-94588",85550,47958.08,0,"caceres","10600",56368.62
"SUB-JA-2018-94593",210000,345489.78,0,"madrid","28120",442388.4
"SUB-JA-2018-94602",163200,72371.69,0,"santa_cruz_de_tenerife","38630",77500
"SUB-JA-2018-94644",2998788.51,5000000,0,"madrid","28770",1739394.26
"SUB-JA-2018-94652",1883849.13,972842.69,0,"la_rioja","26250",453653
"SUB-JA-2018-94681",68596,15300,0,"valencia","46860",20100
"SUB-JA-2018-94741",185189,63226.03,0,"tarragona","43580",31800
"SUB-JA-2018-94744",174230,96011.6,0,"sevilla","41960",5226.9
"SUB-JA-2018-94760",83595.47,6782.92,0,"almeria","04130",26199.01
"SUB-JA-2018-94796",200925,121227.7,0,"malaga","29006",95000
"SUB-JA-2018-94808",10071.63,7527.39,0,"baleares","07005",9000
"SUB-JA-2018-94813",136000,42568.83,0,"sevilla","41081",84825
"SUB-JA-2018-94901",99000,94920.02,0,"sevilla","41007",117671.37
"SUB-JA-2018-94904",154850,97425.94,154850,"baleares","07006",75900
"SUB-JA-2018-94910",12423.42,27736.58,0,"alicante","03501",13823.32
"SUB-JA-2018-94921",234853,173139.45,0,"barcelona","08812",155000
"SUB-JA-2018-94944",300724.37,206879.9,0,"gerona","17310",150363.68
"SUB-JA-2018-94955",29537.55,67903.98,29537.55,"barcelona","08915",24549.21
"SUB-JA-2018-94969",189000,187923.16,0,"segovia","40006",94500
"SUB-JA-2018-95009",269649,262756,0,"tarragona","43203",36928.12
"SUB-JA-2018-95017",109000,92533.21,0,"tarragona","43203",54200
"SUB-JA-2018-95033",313520,330980.97,0,"malaga","29630",219464
"SUB-JA-2018-95051",122010,90169.29,0,"malaga","29691",83099
"SUB-JA-2018-95060",262500,269169.54,0,"barcelona","08004",125500
"SUB-JA-2018-95077",189300,0.01,189300,"lerida","25006",74500
"SUB-JA-2018-95085",14325,10000,0,"madrid","28100",4100
"SUB-JA-2018-95092",112500.76,66225.93,0,"huelva","21440",78463
"SUB-JA-2018-95093",227037.05,186221.09,0,"madrid","28019",158925.93
"SUB-JA-2018-95094",9415.86,2052.57,0,"madrid","28025",8000
"SUB-JA-2018-95102",177620,155393.94,0,"huelva","21409",88810
"SUB-JA-2018-95130",383990,268681.46,0,"sevilla","41470",235674
"SUB-JA-2018-95151",150700,150700,150700,"valencia","46800",76300
"SUB-JA-2018-95152",266246.08,235932.79,0,"malaga","29649",148088.95
"SUB-JA-2018-95164",25981.24,2850,25981.24,"valencia","46314",3706
"SUB-JA-2018-95174",873000,245672.67,0,"las_palmas","35140",360000
"SUB-JA-2018-95201",210542.96,136432.67,210542.96,"tarragona","43718",105271.48
"SUB-JA-2018-95209",295736.47,123704.14,0,"barcelona","08470",166633.56
"SUB-JA-2018-95212",175000,159293.79,0,"malaga","29469",173080.21
"SUB-JA-2018-95221",3500,9231.03,0,"malaga","29640",2501.01
"SUB-JA-2018-95222",215756.52,160317.14,0,"barcelona","08370",107878.26
"SUB-JA-2018-95231",255334.71,668981.52,0,"valencia","46500",185000
"SUB-JA-2018-95234",275000,69190,0,"madrid","28760",82501
"SUB-JA-2018-95247",143687,103164.29,0,"barcelona","08243",72602.43
"SUB-JA-2018-95263",703248.52,262630,0,"madrid","28922",351624.26
"SUB-JA-2018-95285",94778.86,87123,0,"sevilla","41017",19380
"SUB-JA-2018-95306",210738,85178.58,0,"valencia","46520",126442.8
"SUB-JA-2018-95315",95563.77,116843.34,0,"cuenca","16639",68000
"SUB-JA-2018-95326",213127.2,166050.84,0,"almeria","04120",106584.91
"SUB-JA-2018-95367",4500,32208.23,4500,"toledo","45790",5500
"SUB-JA-2018-95420",370156.5,637515.59,370156.5,"madrid","28521",276988
"SUB-JA-2018-95428",223651,152971.93,0,"barcelona","08600",156555.7
"SUB-JA-2018-95430",4553.18,193334.84,0,"sevilla","41702",2867
"SUB-JA-2018-95455",324656,125657.08,0,"madrid","28023",163001
"SUB-JA-2018-95461",127380.9,76519.47,0,"valencia","46940",25000
"SUB-JA-2018-95472",1000,11267.11,1000,"barcelona","08025",100
"SUB-JA-2018-95477",294100,151884.66,0,"toledo","45500",192508.63
"SUB-JA-2018-95494",223341.05,135853.08,0,"barcelona","08019",185000
"SUB-JA-2018-95577",150840,137066.88,0,"valencia","46701",44100
"SUB-JA-2018-95641",198049,125769.56,0,"valladolid","47140",59415
"SUB-JA-2018-95644",234929.51,85247.02,0,"alicante","03726",192888.08
"SUB-JA-2018-95675",1319522.97,304475.51,0,"santa_cruz_de_tenerife","38109",538750
"SUB-JA-2018-95680",142000,24457.68,142000,"murcia","30870",32000
"SUB-JA-2018-95697",399365.93,87493.77,399365.93,"caceres","10600",224661.6
"SUB-JA-2018-95701",294000,192642.81,294000,"barcelona","08225",115000
"SUB-JA-2018-95726",334150,219126.82,0,"baleares","07350",164750
"SUB-JA-2018-95735",180694,36508.65,0,"santa_cruz_de_tenerife","38400",100000
"SUB-JA-2018-95738",81000,162780.36,0,"tarragona","43365",32000
"SUB-JA-2018-95762",171288.45,76027.85,0,"tarragona","43300",102773.07
"SUB-JA-2018-95768",162047.94,99213.3,0,"castellon","12593",90000
"SUB-JA-2018-95771",203014.68,55457.75,0,"barcelona","08904",67601.51
"SUB-JA-2018-95818",195795.66,391331.2,0,"alicante","03010",92500
"SUB-JA-2018-95824",159152.33,68818.5,0,"barcelona","08770",117872.72
"SUB-JA-2018-95844",73800,25165,0,"alicante","03206",37500
"SUB-JA-2018-95877",310644,98907.35,0,"valencia","46460",131384.96
"SUB-JA-2018-95908",155000,105336.16,155000,"valencia","46690",158100
"SUB-JA-2018-95920",7580,28245.41,0,"cadiz","11310",1865
"SUB-JA-2018-95933",212783.81,120414.38,212783.81,"madrid","28981",120415
"SUB-JA-2018-95950",89884.37,136570.07,0,"huelva","21800",80844
"SUB-JA-2018-95956",11245,1210.45,11245,"asturias","33401",8101.02
"SUB-JA-2018-95961",250152,81049.48,0,"madrid","28034",89205.1
"SUB-JA-2018-95964",146000,131906.09,0,"alicante","03600",90000
"SUB-JA-2018-96005",198345.4,116253.73,195000,"malaga","29300",130000
"SUB-JA-2018-96048",132500,132500,0,"madrid","28691",92750
"SUB-JA-2018-96054",410000,233578.45,0,"huelva","21007",235000
"SUB-JA-2018-96081",122458,77243.1,0,"huelva","21001",39000
"SUB-JA-2018-96092",485600,195706.71,0,"madrid","28981",242800
"SUB-JA-2018-96097",1042.64,16304.3,1042.64,"lugo","27879",10000
"SUB-JA-2018-96104",562830,79203.59,0,"madrid","28025",112000
"SUB-JA-2018-96109",161000,75439.61,0,"valencia","46192",80500
"SUB-JA-2018-96152",193575,113878.33,0,"toledo","45600",96787.5
"SUB-JA-2018-96153",276101.6,156326.5,276101.6,"malaga","29620",140000
"SUB-JA-2018-96190",209800,209991.6,0,"madrid","28609",34851.46
"SUB-JA-2018-96200",107391.02,96240.77,0,"almeria","04000",32160
"SUB-JA-2018-96218",4897.85,4689.25,0,"malaga","29630",2500
"SUB-JA-2018-96222",168468,34780.33,0,"las_palmas","35640",70100
"SUB-JA-2018-96250",231526.11,147668.18,0,"malaga","29630",190103.5
"SUB-JA-2018-96289",224752,192405.12,0,"malaga","29630",103998.72
"SUB-JA-2018-96293",25000,19251.3,0,"cantabria","39130",12750
"SUB-JA-2018-96306",260623.86,209772.23,260623.86,"zaragoza","50001",114000
"SUB-JA-2018-96313",249000,235496.06,0,"madrid","28922",124501
"SUB-JA-2018-96335",185885.1,94958.74,0,"madrid","28041",100000
"SUB-JA-2018-96373",469578,225217.89,0,"barcelona","08860",373000
"SUB-JA-2018-96393",157400,111511.02,0,"malaga","29649",130140
"SUB-JA-2018-96408",446940,321848.58,0,"alicante","03730",242500
"SUB-JA-2018-96424",251248,135360.57,0,"madrid","28970",150748.8
"SUB-JA-2018-96433",393810.65,267613.5,0,"madrid","28850",282000
"SUB-JA-2018-96469",275814.66,245024.05,0,"madrid","28022",137800
"SUB-JA-2018-96471",195750,167265.12,0,"malaga","29600",141963
"SUB-JA-2018-96477",180000,133429.11,0,"santa_cruz_de_tenerife","38390",150001
"SUB-JA-2018-96481",301164,155050.24,0,"madrid","28014",182500
"SUB-JA-2018-96491",228100,152812.05,0,"castellon","12590",89500
"SUB-JA-2018-96495",359600,166081.54,0,"madrid","28918",215761
"SUB-JA-2018-96507",460800,243417.42,0,"madrid","28033",277000
"SUB-JA-2018-96510",200000,82687.5,0,"la_rioja","26300",80000
"SUB-JA-2018-96524",256711.99,152695.91,0,"madrid","28014",196000.99
"SUB-JA-2018-96525",174500,145724.52,0,"almeria","04660",162586.8
"SUB-JA-2018-96566",170965.52,170965.52,0,"cuenca","16415",105387.71
"SUB-JA-2018-96591",435900,189371.18,0,"madrid","28250",205000
"SUB-JA-2018-96601",305000,186717.73,0,"valencia","46183",213500
"SUB-JA-2018-96604",235623,0.01,0,"madrid","28022",210000
"SUB-JA-2018-96605",120000,102374.39,0,"barcelona","08700",136323.45
"SUB-JA-2018-96700",704503.53,85812.6,0,"barcelona","08203",392818.41
"SUB-JA-2018-96719",3285,4589.84,0,"malaga","29630",3500
"SUB-JA-2018-96737",25832.08,13806.35,0,"albacete","02001",27000
"SUB-JA-2018-96752",69560,20994.49,0,"lugo","27001",38000
"SUB-JA-2018-96753",700834.05,233745.85,0,"cadiz","11100",324886.5
"SUB-JA-2018-96792",204300,127982.75,0,"sevilla","41089",102150
"SUB-JA-2018-96801",1095170.25,123896.17,1095170.25,"baleares","07184",275000
"SUB-JA-2018-96820",34355.13,55472.84,34355.13,"navarra","31010",17177.57
"SUB-JA-2018-96822",176983,99886.91,0,"baleares","07015",105291.9
"SUB-JA-2018-96830",203500,124433.94,0,"malaga","29603",84150
"SUB-JA-2018-96840",164900,123085.98,164900,"tarragona","43711",118857
"SUB-JA-2018-96846",350170.87,196768.07,350170.87,"tarragona","43718",63000
"SUB-JA-2018-96854",273900,193182.96,0,"valencia","46440",113000
"SUB-JA-2018-96868",184926,91370.78,0,"barcelona","08202",92464
"SUB-JA-2018-96885",450363.95,288725.29,0,"barcelona","08303",225181.98
"SUB-JA-2018-96894",406200,285523.99,0,"valencia","46701",244712.07
"SUB-JA-2018-96911",258480,96679.43,0,"valladolid","47013",15000
"SUB-JA-2018-96940",132317.8,11893021,0,"barcelona","08840",150100
"SUB-JA-2018-96988",161675.5,110341.89,0,"santa_cruz_de_tenerife","38660",127533.12
"SUB-JA-2018-96990",96359.04,84652.1,96359.04,"tarragona","43880",48179.52
"SUB-JA-2018-96999",3349.55,36000,105063.31,"baleares","07600",11500
"SUB-JA-2018-97044",57240.65,20015.52,0,"sevilla","41410",25001
"SUB-JA-2018-97052",349956.92,349956.92,0,"vizcaya","48010",280000
"SUB-JA-2018-97055",240599.7,122761.01,0,"albacete","02002",139768
"SUB-JA-2018-97078",268742.75,273960.3,0,"burgos","09240",188119.95
"SUB-JA-2018-97099",25465.23,4123.21,0,"barcelona","08392",10000
"SUB-JA-2018-97106",29291.34,71204.66,0,"toledo","45210",32238.67
"SUB-JA-2018-97110",100959.91,38303.65,0,"cadiz","11350",71000.01
"SUB-JA-2018-97121",102076.49,79261.34,0,"badajoz","06412",74992
"SUB-JA-2018-97166",161365.72,90010.66,161365.72,"ciudad_real","13700",112956
"SUB-JA-2018-97186",229303.72,112911.87,0,"madrid","28041",131800
"SUB-JA-2018-97191",187687.5,91335.66,0,"toledo","45542",108970.63
"SUB-JA-2018-97203",285928.03,254900.4,0,"alicante","03725",171800
"SUB-JA-2018-97216",130600,92222.77,0,"valencia","46230",53800
"SUB-JA-2018-97224",31304,28949,0,"almeria","04770",23100
"SUB-JA-2018-97247",155132.67,90465.06,0,"huelva","21410",84600
"SUB-JA-2018-97256",179846,69963.03,0,"ciudad_real","13400",80491.31
"SUB-JA-2018-97294",768298.55,213747.1,0,"madrid","28691",400000
"SUB-JA-2018-97298",236324.5,122935.96,0,"madrid","28053",80600
"SUB-JA-2018-97369",263600,265182.36,0,"madrid","28019",92400
"SUB-JA-2018-97391",205954,149991.26,0,"santa_cruz_de_tenerife","38670",114780.74
"SUB-JA-2018-97416",123100,53415.47,0,"malaga","29640",115500
"SUB-JA-2018-97443",159900,157001.2,0,"madrid","28944",31000
"SUB-JA-2018-97449",235000,247145.41,0,"malaga","29640",238892.5
"SUB-JA-2018-97456",247515,79577.86,247515,"gerona","17310",123757.5
"SUB-JA-2018-97457",384000,220291.93,0,"malaga","29630",192000
"SUB-JA-2018-97496",65916.41,36800,0,"barcelona","08290",50000
"SUB-JA-2018-97505",75713.66,55014.42,0,"albacete","02640",34071.15
"SUB-JA-2018-97516",258192,58898.25,0,"santa_cruz_de_tenerife","38108",35000
"SUB-JA-2018-97522",352072,295867.45,0,"madrid","28983",246400
"SUB-JA-2018-97526",156000,102178.42,0,"valencia","46190",116051.54
"SUB-JA-2018-97544",104263,198185.43,0,"baleares","07013",134000
"SUB-JA-2018-97629",343979.94,6822.43,343979.94,"madrid","28700",12000
"SUB-JA-2018-97630",10018,113344.02,0,"almeria","04479",22136.02
"SUB-JA-2018-97648",144080,119098.48,0,"valencia","46117",58400
"SUB-JA-2018-97658",871500,511930.24,0,"las_palmas","35106",665000
"SUB-JA-2018-97673",11295.79,11190.14,11295.79,"barcelona","08024",16003
"SUB-JA-2018-97683",52023.56,16154.48,0,"almeria","04560",25300
"SUB-JA-2018-97715",73817.72,36425.43,0,"baleares","07009",97000.01
"SUB-JA-2018-97718",393581.52,266568.31,393581.52,"guadalajara","19170",197000
"SUB-JA-2018-97721",239500,185357.26,0,"castellon","12598",122651
"SUB-JA-2018-97725",88709.38,33493.19,0,"alicante","03110",49750
"SUB-JA-2018-97741",204504.84,18849.36,0,"barcelona","08397",101125
"SUB-JA-2018-97764",97948.47,73413.43,0,"sevilla","41015",86727.46
"SUB-JA-2018-97775",131000,24678.84,0,"santa_cruz_de_tenerife","38632",116500
"SUB-JA-2018-97814",100900,70779.53,0,"castellon","12500",25400
"SUB-JA-2018-97831",482648.81,230070.97,0,"cadiz","11360",274259.46
"SUB-JA-2018-97832",152926.02,73637.19,0,"barcelona","08301",82745
"SUB-JA-2018-97842",62680,3547202,0,"castellon","12500",24200
"SUB-JA-2018-97844",39198.9,17408.93,0,"huelva","21620",23520
"SUB-JA-2018-97858",76049.78,29488.75,152493.81,"malaga","29640",80000
"SUB-JA-2018-97894",116808.56,47928.55,116808.56,"valencia","46100",47928.55
"SUB-JA-2018-97921",300624.96,177963.72,0,"alicante","03203",231100
"SUB-JA-2018-97944",2011222.92,1415299,0,"alicante","03203",1005611.46
"SUB-JA-2018-97947",171472,91043.16,0,"alicante","03130",106500
"SUB-JA-2018-97949",467764.2,581284.31,0,"caceres","10600",327434.94
"SUB-JA-2018-97959",337928.3,581284.31,0,"caceres","10600",236549.81
"SUB-JA-2018-97960",597150.28,405189.75,0,"alicante","03700",298575.14
"SUB-JA-2018-97997",43060.35,1268840.38,0,"las_palmas","35200",42500.01
"SUB-JA-2018-98000",87977,68994.25,0,"santa_cruz_de_tenerife","38640",43988.5
"SUB-JA-2018-98020",78432.08,33204.43,0,"castellon","12190",29100
"SUB-JA-2018-98026",138473.19,53057.5,0,"castellon","12005",60000
"SUB-JA-2018-98082",17104,12555.12,17104,"barcelona","08191",8552
"SUB-JA-2018-98118",134012,103062.27,0,"zaragoza","50002",93808.4
"SUB-JA-2018-98191",164531.25,95590.34,0,"sevilla","41110",4935.94
"SUB-JA-2018-98193",190492.3,141147.39,190492.3,"barcelona","08389",85948.22
"SUB-JA-2018-98199",298500,189543.12,0,"gerona","17412",0
"SUB-JA-2018-98200",227352.79,148523.24,0,"barcelona","08402",76302.42
"SUB-JA-2018-98285",241640.16,153019.24,241640.16,"barcelona","08013",143719.03
"SUB-JA-2018-98302",97098.65,45873.1,0,"alicante","03100",48549.33
"SUB-JA-2018-98314",216700,117530.65,0,"huelva","21449",108350
"SUB-JA-2018-98318",325507.5,216071.88,0,"huelva","21410",162753.75
"SUB-JA-2018-98330",291476.15,136319.09,0,"guadalajara","19162",165599.15
"SUB-JA-2018-98338",199946.62,146605.8,0,"albacete","02640",99974
"SUB-JA-2018-98343",1033808,295093.34,0,"gerona","17003",550000
"SUB-JA-2018-98345",438300,189020.52,0,"alicante","03100",68900
"SUB-JA-2018-98347",301136.57,126327.07,301136.57,"gerona","17310",180682
"SUB-JA-2018-98376",230409,154210.08,230409,"tarragona","43883",130321
"SUB-JA-2018-98380",230030.52,159049.87,0,"castellon","12003",117593
"SUB-JA-2018-98405",99990,65028.3,99990,"gerona","17310",35400
"SUB-JA-2018-98425",145402.5,124926.07,0,"baleares","07184",72702
"SUB-JA-2018-98447",73255.14,28141.22,73225.14,"santa_cruz_de_tenerife","38712",34923
"SUB-JA-2018-98474",6120,37213.24,0,"baleares","07300",3700
"SUB-JA-2018-98490",2295000,1495644.97,0,"santa_cruz_de_tenerife","38627",1250000
"SUB-JA-2018-98553",239767.86,137011.5,0,"sevilla","41096",143861
"SUB-JA-2018-98555",993000,446596.25,0,"madrid","28370",465941.61
"SUB-JA-2018-98560",367528.98,191591.39,0,"lerida","25006",220517.39
"SUB-JA-2018-98567",231336,133155.4,0,"almeria","04738",68000
"SUB-JA-2018-98603",138216.62,70621.92,0,"tarragona","43850",78200
"SUB-JA-2018-98611",208174.68,136093.75,0,"sevilla","41740",50077.87
"SUB-JA-2018-98616",188522,127401.22,0,"barcelona","08810",112434.3
"SUB-JA-2018-98617",37488,41008.99,37488,"valencia","46014",41050.01
"SUB-JA-2018-98620",96780,47636.83,0,"gerona","17412",62369
"SUB-JA-2018-98629",7500,9017.06,0,"huelva","21500",3250
"SUB-JA-2018-98632",49000,9948.36,0,"la_coruna","15701",12500
"SUB-JA-2018-98655",213900,129017.39,0,"barcelona","08830",77000
"SUB-JA-2018-98662",303010.5,189817.88,0,"sevilla","41740",224386.97
"SUB-JA-2018-98676",128796.88,87040.84,0,"huelva","21440",90158
"SUB-JA-2018-98693",240030,168603.19,0,"madrid","28043",118510
"SUB-JA-2018-98701",328500,174335.52,0,"madrid","28003",236800
"SUB-JA-2018-98721",294106.16,244613.02,0,"barcelona","08680",147100
"SUB-JA-2018-98740",71175,30425.03,71175,"burgos","09006",12101
"SUB-JA-2018-98759",185559,127548.43,0,"barcelona","08380",57830.31
"SUB-JA-2018-98762",401799.84,101661.28,0,"madrid","28231",170000
"SUB-JA-2018-98765",122000,56000,0,"alicante","03008",100001
"SUB-JA-2018-98775",24717,34802.3,0,"barcelona","08798",12358.5
"SUB-JA-2018-98780",167750,175697.75,0,"sevilla","41006",83876
"SUB-JA-2018-98810",261748.5,140726.5,0,"madrid","28590",130874.25
"SUB-JA-2018-98817",236250,156908.15,236250,"alicante","03300",88700
"SUB-JA-2018-98819",72720,38991.6,0,"huelva","21007",38991.6
"SUB-JA-2018-98824",39459.38,22953.21,39459.38,"alicante","03160",31000.01
"SUB-JA-2018-98837",294000,1392728.35,0,"barcelona","08733",147000
"SUB-JA-2018-98845",169404.5,132233.8,0,"huelva","21110",84719.19
"SUB-JA-2018-98870",300000,1392728.35,0,"barcelona","08733",150000
"SUB-JA-2018-98879",81735,4098.2,0,"madrid","28044",26000
"SUB-JA-2018-98881",375000,1392728.35,0,"barcelona","08733",187500
"SUB-JA-2018-98890",183982,96292.77,0,"santa_cruz_de_tenerife","38683",95501
"SUB-JA-2018-98914",334500,1392728.35,0,"barcelona","08733",167250
"SUB-JA-2018-98922",351000,1392728.35,0,"barcelona","08733",175500
"SUB-JA-2018-98930",245190,141704.34,0,"santa_cruz_de_tenerife","38627",91206.45
"SUB-JA-2018-98932",67433.56,7271.23,0,"cordoba","14709",20111
"SUB-JA-2018-98938",226998,237979.13,0,"barcelona","08850",124320.01
"SUB-JA-2018-98956",542337.36,295148.85,0,"barcelona","08470",195000
"SUB-JA-2018-98958",114580.49,876.82,114580.49,"madrid","28041",57290.24
"SUB-JA-2018-98972",19000,430068.57,0,"madrid","28045",11844.01
"SUB-JA-2018-98980",450000,304920.67,0,"sevilla","41400",40131
"SUB-JA-2018-99027",204583.75,175997.38,0,"barcelona","08734",102291.88
"SUB-JA-2018-99132",70000,28141.06,0,"almeria","04151",55000
"SUB-JA-2018-99136",151076.41,100167.56,0,"santa_cruz_de_tenerife","38107",105754
"SUB-JA-2018-99191",91125,67115.73,0,"las_palmas","35110",63788
"SUB-JA-2018-99205",130000,110226.74,0,"madrid","28025",100000
"SUB-JA-2018-99262",167790,195697.13,0,"sevilla","41110",117453
"SUB-JA-2018-99277",79870,17006.43,0,"las_palmas","35100",40000.45
"SUB-JA-2018-99304",234394.72,164512.92,0,"sevilla","41807",164077
"SUB-JA-2018-99308",68452.65,79093.29,0,"las_palmas","35470",47917
"SUB-JA-2018-99326",175910,82026.23,0,"alicante","03185",100683
"SUB-JA-2018-99335",88230,32787.52,0,"toledo","45510",52938
"SUB-JA-2018-99336",7500,2044.37,0,"castellon","12579",3800
"SUB-JA-2018-99351",230349.21,221077,0,"madrid","28945",56000
"SUB-JA-2018-99353",60000,27778.59,0,"leon","24401",30000
"SUB-JA-2018-99357",194800,115027,0,"las_palmas","35110",97400
"SUB-JA-2018-99398",303290.96,182994.37,0,"madrid","28923",162000
"SUB-JA-2018-99400",53720,53720,53720,"valencia","46006",27000
"SUB-JA-2018-99407",242429.79,90341.1,0,"almeria","04131",116000
"SUB-JA-2018-99423",49695.93,62382.46,49695.93,"barcelona","08225",36000
"SUB-JA-2018-99438",180741,121261.16,0,"madrid","28044",97600
"SUB-JA-2018-99441",363000,184483.15,363000,"tarragona","43830",99000
"SUB-JA-2018-99447",178847.03,77154.7,0,"gerona","17600",145487.04
"SUB-JA-2018-99466",22335.91,56145.7,0,"barcelona","08840",11167.96
"SUB-JA-2018-99538",258986,164153.24,0,"madrid","28036",259000.06
"SUB-JA-2018-99551",50991.24,38353.26,0,"cordoba","14120",13501.99
"SUB-JA-2018-99560",296000,283942.75,296000,"barcelona","08914",114761.63
"SUB-JA-2018-99576",48099.04,28712.73,0,"santa_cruz_de_tenerife","38611",33670.01
"SUB-JA-2018-99615",2242149.71,1377787.96,0,"madrid","28023",1999000
"SUB-JA-2018-99620",147048.5,143687.78,0,"castellon","12560",74800
"SUB-JA-2018-99645",129000,89691.43,0,"valencia","46370",58000
"SUB-JA-2018-99666",95032.45,56612.09,0,"madrid","28031",105000
"SUB-JA-2018-99700",71716.61,21904.68,0,"cadiz","11630",69233
"SUB-JA-2018-99713",151037.7,137411.68,0,"baleares","07410",80600
