"subId","estimatedValue","debtAmount","independentValuation","longitude","latitude","maxBid"
"SUB-JA-2017-82196",632089,403084.14,0,2.2581158,41.6638505,316375.19
"SUB-JA-2017-82204",233010.4,154592.62,0,1.7052325,41.2381518,66700
"SUB-JA-2017-82235",10500,5497.09,0,-3.7130493,40.6056371,6800
"SUB-JA-2017-82270",244354.6,122864.1,0,-3.644582,40.422369,122000
"SUB-JA-2017-82276",198950,103724.03,0,-4.0388918,40.1057665,124950.92
"SUB-JA-2017-82282",49939.32,49939.32,85860,-7.638536800000001,43.0118501,60105
"SUB-JA-2017-82295",240212.6,141420.55,0,-16.4140868,28.4799986,168428.47
"SUB-JA-2017-82297",300000,185923.46,0,-3.7485874,40.3961489,150030
"SUB-JA-2017-82303",171490,109056.38,0,-16.7293611,28.1257438,86000
"SUB-JA-2017-82414",295000,255357.94,0,-3.6243133,40.4331811,206555.35
"SUB-JA-2017-82424",176000,126243.66,0,-4.5160396,36.6265566,143138.82
"SUB-JA-2017-82473",981750,693974.84,0,1.7733566,42.3211306,591381.36
"SUB-JA-2017-82479",322211.62,161105.81,0,-2.9275836,36.8644302,225550
"SUB-JA-2017-82488",240548.78,124544.92,0,-8.434873,43.34079,186001
"SUB-JA-2017-82493",2201.75,10331.18,0,-16.4538386,28.4538052,5000
"SUB-JA-2017-82502",77887.5,40805.63,77887.5,-3.7333537,36.7774061,70000
"SUB-JA-2017-82563",118560,12207.06,0,-6.3013432,38.2109084,28101
"SUB-JA-2017-82570",86545.74,40056.57,0,-8.237704899999999,43.5275174,52000
"SUB-JA-2017-82597",10990,3011.28,10990,-4.1060031,36.7691911,4650
"SUB-JA-2017-82637",155246,91301.11,0,-3.7003632,40.4765501,118342
"SUB-JA-2017-82674",396941,157745.07,0,-0.0466559,38.6215091,137595
"SUB-JA-2017-82683",1615000,462617.55,0,-0.4738293,38.3735614,710000
"SUB-JA-2017-82728",321567.87,25453.66,0,-4.691548399999999,41.6303025,35000
"SUB-JA-2017-82750",759000,763084.57,0,1.9979411,41.63376299999999,281500
"SUB-JA-2017-82761",270974.46,48689.13,0,-5.9806139,37.3838341,48689.13
"SUB-JA-2017-82773",176000,73049.81,0,2.73568,39.5293547,105601
"SUB-JA-2017-82789",275000,322770.98,0,-4.7232259,41.645803,192501
"SUB-JA-2017-82828",328470.7,197700.52,0,-3.7485874,40.3961489,175392.68
"SUB-JA-2017-82880",125000,33074.57,125000,-90.1261013,32.3730312,37500
"SUB-JA-2017-82943",17769,2240.39,0,-0.1448182,38.5637027,4251.66
"SUB-JA-2017-82961",58598.68,35409.02,0,1.6323607,41.564678,42965.97
"SUB-JA-2017-82980",50043.1,24150.47,0,-2.514842,36.8469612,25784.76
"SUB-JA-2017-82998",6800,171705.3,0,0.1401381,40.1144658,3402
"SUB-JA-2017-83027",4500,10593.96,0,-8.8114707,42.5125969,5600
"SUB-JA-2017-83039",9000,24656.77,0,-16.3404925,28.4124232,8145
"SUB-JA-2017-83048",389990.28,215156.66,0,-3.0876783,40.481781,270665
"SUB-JA-2017-83050",52715.36,90580.57,0,2.9076094,41.8333281,65485.04
"SUB-JA-2017-83057",327000,263590.95,0,-3.9980485,40.4539502,208000
"SUB-JA-2017-83079",254925.75,141520.71,0,-3.7485874,40.3961489,127462.88
"SUB-JA-2017-83098",267235,47299.42,0,-2.7929203,36.7869792,58819.68
"SUB-JA-2017-83158",33180,1236.11,0,0.6216008,41.6132295,7050
"SUB-JA-2017-83162",844800,439994.78,0,-4.6855945,36.499864,423000
"SUB-JA-2017-83168",66056.04,18815.02,0,-0.2338473,39.8062185,26500
"SUB-JA-2017-83171",15000,15453.88,15000,2.1585314,41.3722574,17000
"SUB-JA-2017-83247",279023,108605.55,0,0.08869479999999999,38.8466543,116400
"SUB-JA-2017-83252",4582.03,2173.81,0,-4.588239199999999,36.5807015,3500
"SUB-JA-2017-83289",124560,44047.43,0,-4.5005808,39.66798319999999,68712
"SUB-JA-2017-83302",236500,239375.88,0,-4.6855945,36.499864,113655.25
"SUB-JA-2017-83323",80000,70487.81,0,-4.6812086,36.5663156,207001
"SUB-JA-2017-83343",17864.37,62625,0,-3.6990948,40.4244585,28200
"SUB-JA-2017-83396",230100,149860.66,0,-3.4094629,40.5134295,67699
"SUB-JA-2017-83413",163919.53,110557.45,0,-4.3286139,40.3606892,81959.77
"SUB-JA-2017-83440",73675.02,21763.19,0,-1.6080974,41.3599416,29092
"SUB-JA-2017-83448",139483.23,120997.86,0,0.08869479999999999,38.8466543,100
"SUB-JA-2017-83456",188724.42,102375.82,0,1.9930466,41.54902560000001,132107.09
"SUB-JA-2017-83504",715622.42,437754.03,0,-6.9155468,37.2077379,357811.21
"SUB-JA-2017-83516",58887.17,36500,58887.17,2.2531929,41.9273762,43789.77
"SUB-JA-2017-83592",712000,392430.68,0,2.3468195,41.5223953,470991
"SUB-JA-2017-83595",152275.5,114889.84,0,-5.9488975,37.3747865,51000
"SUB-JA-2017-83599",231388,181494.83,0,2.0175242,41.49364569999999,115694
"SUB-JA-2017-83644",135644.68,12198.69,0,-4.7232259,41.645803,18000
"SUB-JA-2017-83665",304522.55,103527.96,0,-15.4126652,27.8728276,153000
"SUB-JA-2017-83673",284743.1,86894.32,0,-16.7293611,28.1257438,148000
"SUB-JA-2017-83698",140000,56084.7,0,-5.9673967,37.3552204,98000
"SUB-JA-2017-83702",13000,12843.6,0,-3.6978264,40.3366601,7000.01
"SUB-JA-2017-83767",849377.87,622888.83,849377.87,-4.419495,36.7203407,515000
"SUB-JA-2017-83772",280260,155649.88,0,-4.6140481,40.0024519,195724.1
"SUB-JA-2017-83776",150373.23,34058.63,0,2.0996222,41.3658296,75200
"SUB-JA-2017-83782",323318,243053.83,0,3.0876783,39.847813,226323
"SUB-JA-2017-83796",359840,142039.52,0,-3.6319131,40.0987478,190650
"SUB-JA-2017-83799",152000,144285.84,0,2.6760251,39.5823929,160414.23
"SUB-JA-2017-83807",300000,215872.47,0,-3.6990948,40.4244585,155000
"SUB-JA-2017-83811",251864.28,159947.29,0,-16.7175669,28.0817717,126000
"SUB-JA-2017-83814",10000,566.98,0,-2.8776638,40.2527824,1500
"SUB-JA-2017-83825",291084,140302,0,-3.753666299999999,40.421432,174650.41
"SUB-JA-2017-83890",74643,11326.12,0,-3.6471162,40.4604421,21326.12
"SUB-JA-2017-83927",54089.86,29371,54089.86,-1.6639235,42.8395552,43000
"SUB-JA-2017-83935",8400,11902.42,0,-5.2919563,36.2844331,11902.42
"SUB-JA-2017-83968",221443,195222.01,0,-16.7293611,28.1257438,170237
"SUB-JA-2017-83969",468864,137218.38,0,-0.4927134,39.4595217,120200
"SUB-JA-2017-83980",846976.31,119098.31,0,-3.3691241,40.5958592,245906
"SUB-JA-2017-84004",1200043.85,997733.9,0,-6.0838065,37.3599426,600200
"SUB-JA-2017-84032",215390,126086.38,0,-0.3207299,39.5764948,112980
"SUB-JA-2017-84043",97037.66,36056.13,0,-6.2907139,36.7987362,45982
"SUB-JA-2017-84071",207228.97,103676.28,0,-3.9776389,40.5562572,129163
"SUB-JA-2017-84073",196427.01,96151.65,0,-0.2338473,39.8062185,98300
"SUB-JA-2017-84090",139141.81,73501.44,139141.81,2.2679632,41.4839972,166500
"SUB-JA-2017-84127",39164.21,39164.21,0,-3.680072,40.4161588,180005
"SUB-JA-2017-84165",106369,1063.69,0,-0.554149,38.2203465,74500
"SUB-JA-2017-84190",181831,138999.72,0,2.842751,41.9985553,166022
"SUB-JA-2017-84206",240000,273448.86,0,-3.8553507,40.0710758,86100
"SUB-JA-2017-84230",303788,153251.98,0,-2.2827384,39.6088258,151895
"SUB-JA-2017-84248",194048,137500,0,-3.6471162,40.4604421,222000
"SUB-JA-2017-84262",92555.86,63353.93,0,2.7630471,39.5209578,245857.15
"SUB-JA-2017-84283",112000,51288.56,112000,-3.7130493,42.3240601,62000
"SUB-JA-2017-84326",142080,303512.02,0,-3.725738599999999,40.4299652,99500
"SUB-JA-2017-84335",98208,303512.02,0,-3.644582,40.4427203,49200
"SUB-JA-2017-84337",2400,2400,0,-7.540971799999999,42.9506443,75000
"SUB-JA-2017-84342",123404,303512.02,0,-0.7176492,37.6444716,70000.99
"SUB-JA-2017-84353",372886,244635.35,0,-3.9164585,40.3141928,261020.2
"SUB-JA-2017-84357",266704.45,93486.85,0,3.1077277,39.7855713,133379.89
"SUB-JA-2017-84364",1306800,400664.52,0,-1.900155,37.2927086,665000
"SUB-JA-2017-84378",101183.13,108206.27,0,-3.495292,40.6073418,105000
"SUB-JA-2017-84399",21836.75,5983.38,0,-4.961064899999999,36.5011094,25000
"SUB-JA-2017-84411",2086368,3944203.73,0,1.9783666,41.4743265,860000
"SUB-JA-2017-84415",1188821.38,182912.92,0,-8.703980699999999,42.3890189,224094
"SUB-JA-2017-84419",9600,242886.3,0,-3.7714464,40.3775878,10500.15
"SUB-JA-2017-84460",165840,138716.13,0,-16.7293611,28.1257438,114500
"SUB-JA-2017-84532",260237.65,120751.53,0,0.6144953,41.6182566,90100.6
"SUB-JA-2017-84536",210900,77980.22,0,-3.7003632,40.4765501,141000
"SUB-JA-2017-84565",173939.4,128985.22,0,2.0175242,41.49364569999999,121757.58
"SUB-JA-2017-84601",193760,110351.8,0,-3.9113634,40.02312269999999,135632
"SUB-JA-2017-84637",30000,12543,30000,2.6760251,39.5823929,10000
"SUB-JA-2017-84646",699450,287671.77,0,-3.5306765,40.5097994,380000
"SUB-JA-2017-84739",326900,108755.6,0,1.8464648,42.097993,138000
"SUB-JA-2017-84764",8131,5005.13,0,2.7630471,39.5209578,5700
"SUB-JA-2017-84771",70071.63,58085.92,0,-3.725738599999999,40.39434019999999,62701.36
"SUB-JA-2017-84800",10016.64,7564,0,-3.9572374,36.7701901,2000
"SUB-JA-2017-84818",61364.81,24202.79,0,-16.5827156,28.3732586,42956
"SUB-JA-2017-84820",301350,143450.16,0,-3.7117806,40.4189645,270000
"SUB-JA-2017-84833",2379097.1,1699918.3,0,-3.9164585,39.966583,621500
"SUB-JA-2017-84847",159500,52857.51,0,-3.7054373,40.3848083,122333
"SUB-JA-2017-84889",60000,58034.5,0,-3.654719499999999,40.3966009,97000
"SUB-JA-2017-84916",600000,516636.58,0,-5.4987565,37.6596343,684560.91
"SUB-JA-2017-84918",346000,194252.13,0,,,173001
"SUB-JA-2017-84942",204000,127763.92,0,-3.644582,40.4427203,119800
"SUB-JA-2017-84946",102796,26473.41,0,2.8277963,41.7160157,40977.85
"SUB-JA-2017-84985",244427,103251.07,244427,-3.4498346,40.4715678,122237.94
"SUB-JA-2017-84997",216900,193475.07,0,-3.725738599999999,40.39434019999999,138200
"SUB-JA-2017-84998",433820,291200.14,0,0.1649589,38.7955973,238300
"SUB-JA-2017-85010",102675,58000.94,0,0.0419877,38.6477333,58100
"SUB-JA-2018-100017",244897.89,177452.56,0,-0.554149,38.2203465,113006.12
"SUB-JA-2018-100033",312283.37,154307.35,0,-0.6867939,38.0294026,191893.91
"SUB-JA-2018-100075",186631.13,165087.05,186631.13,0.2432307,40.28818390000001,99000
"SUB-JA-2018-100118",189037.65,129263.27,0,-7.2329255,37.2792962,132326.36
"SUB-JA-2018-100119",667000,530034.15,667000,-0.9581751,41.5522706,333500
"SUB-JA-2018-100134",250095,107099.89,0,-1.3180042,41.8624747,150057
"SUB-JA-2018-100164",163114.69,112082.33,0,-3.7105118,40.4609722,140000
"SUB-JA-2018-100195",14000,4648.13,14000,-7.540971799999999,42.9506443,6050
"SUB-JA-2018-100200",170518.56,170518.56,170518.56,1.2602228,41.6641215,15012
"SUB-JA-2018-100208",192872.56,144956.45,192872.56,2.5941239,39.5558392,173200
"SUB-JA-2018-100215",276972.74,154539.14,276972.74,2.1585314,41.3722574,155000
"SUB-JA-2018-100222",302205.6,120327.73,0,-3.4498346,40.4715678,200000
"SUB-JA-2018-100266",95590,78722.91,0,-3.7282769,40.2847043,77400
"SUB-JA-2018-100269",241647.7,76267.01,0,-3.8349976,40.1331357,120823.85
"SUB-JA-2018-100272",235760.6,173755.55,0,-6.9262805,37.2390794,72976.25
"SUB-JA-2018-100299",197430.26,77120.23,0,-7.297661700000001,37.2327341,80910
"SUB-JA-2018-100300",263220,121436.52,0,-7.4056928,37.2686016,93100
"SUB-JA-2018-100303",335218,248253.04,0,-3.7105118,40.4304536,200000.01
"SUB-JA-2018-100377",1372715.88,596955.45,0,-3.654719499999999,40.4729146,596960
"SUB-JA-2018-100409",176040,108912.22,0,3.0275802,39.7876835,76200
"SUB-JA-2018-100429",174155.1,121943.29,0,-5.935687199999999,43.5652063,102672
"SUB-JA-2018-100436",162508,78899.41,0,2.6561571,39.5880103,97504.81
"SUB-JA-2018-100466",391200,245331.87,0,2.6542949,39.5719167,250600.01
"SUB-JA-2018-100472",247363,127321.94,0,-3.8070253,40.2846965,128667.58
"SUB-JA-2018-100497",36381.96,127652.56,36381.96,-5.8670405,40.1706818,36382
"SUB-JA-2018-100537",22221.84,11011.72,0,1.9636914,41.2792267,12010
"SUB-JA-2018-100553",346260,40211.41,0,-7.749818799999999,42.7111986,45300
"SUB-JA-2018-100559",15000,0.01,0,-2.4060513,42.4325589,7008.03
"SUB-JA-2018-100596",1087974,2124679.83,0,0.6867939,41.5891557,100001
"SUB-JA-2018-100605",34860,14964.12,34860,-0.8079772,38.2478979,15010
"SUB-JA-2018-100609",6001,1947.36,0,2.6437438,41.6257519,2600
"SUB-JA-2018-100626",96233.4,76935.89,0,-16.8001396,28.1850107,52200
"SUB-JA-2018-100637",11801.1,123913.03,0,-4.8313257,39.9423872,4533.05
"SUB-JA-2018-100658",72660,57486.89,0,-1.8123324,38.5760616,50862
"SUB-JA-2018-100691",930011.07,545165.56,0,3.0375914,39.8799622,680000
"SUB-JA-2018-100709",235340,184220.92,235340,-3.7739869,40.0942175,164738
"SUB-JA-2018-100714",198810,58953.83,0,-3.6927531,40.52506899999999,144000
"SUB-JA-2018-100750",158200,149229.36,0,2.9475662,39.7073604,110740
"SUB-JA-2018-100762",11183.5,5892.14,11183.5,-2.9525632,43.3156121,7581
"SUB-JA-2018-100775",245500,116036.7,0,-4.6855945,36.499864,310000
"SUB-JA-2018-100792",2362.84,745436.36,0,-4.0388918,40.20796740000001,1670
"SUB-JA-2018-100835",6345.45,6247.15,0,1.5693045,39.0501398,6500
"SUB-JA-2018-100838",47365.28,44745.14,95145,-3.6100549,40.555352,9745.14
"SUB-JA-2018-100843",174756.8,81804.04,0,-16.6232359,28.0252969,95000
"SUB-JA-2018-100846",43630.01,6409.89,0,-1.5402327,41.8497867,9300
"SUB-JA-2018-100856",198449.1,118812.58,0,-7.4056928,37.2686016,88200
"SUB-JA-2018-100859",455335.75,171344.19,0,-7.297661700000001,37.2327341,132800
"SUB-JA-2018-100860",201462.21,96386.68,0,-0.5920027000000001,39.37098940000001,103732.11
"SUB-JA-2018-100892",543587.63,200528.97,543587.63,-3.4498346,40.2882181,250000
"SUB-JA-2018-100910",4051880.12,2480884.53,0,-5.9039944,37.2624842,1125000
"SUB-JA-2018-100925",334000,154071.57,0,-2.7033575,42.8563356,167000
"SUB-JA-2018-100929",165850,90058.72,0,-15.4595306,27.856054,82925
"SUB-JA-2018-100989",348800,250808.8,0,-3.9980485,40.3929031,174400
"SUB-JA-2018-101036",310388.03,282203.1,0,-4.588239199999999,36.5807015,130060
"SUB-JA-2018-101052",40000,18652.88,0,-0.2901815,39.70304429999999,24365
"SUB-JA-2018-101057",30000,30000,0,-6.126192500000001,37.389691,61550
"SUB-JA-2018-101076",353076.29,107942.24,0,-3.5863313,40.4419938,124000
"SUB-JA-2018-101108",1722736.27,18000000,0,-7.5084806,43.0011444,861368.14
"SUB-JA-2018-101111",210594.3,93008.4,0,-6.1633042,37.318554,105297.15
"SUB-JA-2018-101113",244026.66,160704.75,0,2.0996222,41.3658296,122013.33
"SUB-JA-2018-101139",100,18000000,0,-8.540517,42.8862747,7501
"SUB-JA-2018-101173",532033.6,467131.28,532033.6,2.0150758,41.561125,150000
"SUB-JA-2018-101211",239088.86,210610.07,0,-3.6978264,40.36722760000001,63750
"SUB-JA-2018-101256",19978,72801.81,0,-3.8604402,40.5043617,10800.1
"SUB-JA-2018-101299",128000,130003.45,128000,-0.5506019999999999,38.9772518,156160
"SUB-JA-2018-101307",292711.13,104021.45,292711.13,2.3838304,41.5041512,147000
"SUB-JA-2018-101314",260001.65,64479.36,0,2.6617441,39.5782018,112000
"SUB-JA-2018-101339",168300,69933.9,0,-3.725738599999999,40.39434019999999,101000
"SUB-JA-2018-101341",304761.2,221602.51,0,2.1033017,41.5195982,152380.6
"SUB-JA-2018-101355",136700,109605.44,0,-5.9488975,37.3747865,68351
"SUB-JA-2018-101372",347102,164522.37,347102,-2.9775558,39.2411734,215000
"SUB-JA-2018-101408",403728.64,162518.51,0,-4.7316332,41.6423478,273749.17
"SUB-JA-2018-101411",236966.49,228896.84,0,-3.654719499999999,40.3966009,118400
"SUB-JA-2018-101461",16460,21579.35,16460,-0.3960275,39.4417674,10080
"SUB-JA-2018-101473",226545.93,199624.62,0,-0.658333,39.7118591,158582.15
"SUB-JA-2018-101474",98400,80936.73,0,-15.488828,28.0753654,32364.5
"SUB-JA-2018-101506",2102.13,1255.92,0,-16.8384873,28.2340972,1400
"SUB-JA-2018-101523",7849.22,2222.15,0,,,3262
"SUB-JA-2018-101531",259500,147960.82,0,-0.3324856,39.66682369999999,181650
"SUB-JA-2018-101532",14260.5,1001.44,0,-16.3257768,28.4113886,3700
"SUB-JA-2018-101542",149727.44,73629,0,-3.654719499999999,40.3864182,86200
"SUB-JA-2018-101619",79272,78000,0,-3.8591678,40.3224846,76101.12
"SUB-JA-2018-101643",3519.24,34620.52,0,-1.8123324,41.9252374,1477.98
"SUB-JA-2018-101649",311847,85600.89,0,2.6735412,41.6350339,87317.16
"SUB-JA-2018-101662",3353.19,1858.93,3353.19,-4.5676009,36.6030471,1542.38
"SUB-JA-2018-101744",490000,24134.51,0,-0.4266584,38.4053253,78400
"SUB-JA-2018-101824",203100,205433.22,0,-3.654719499999999,40.3966009,48744
"SUB-JA-2018-101868",50987.49,17258.85,50987.49,-0.7818088999999999,38.3877123,29572.46
"SUB-JA-2018-101875",120000,191058,0,-4.100217,40.3486012,204000
"SUB-JA-2018-101893",200700,148092.85,0,-3.8197381,37.1662836,80280
"SUB-JA-2018-101919",167317.29,45351.25,0,-0.554149,38.2203465,80312.16
"SUB-JA-2018-101979",325948.6,156350.07,0,2.728219,41.7582116,162974.25
"SUB-JA-2018-102008",195938.53,156725.9,0,-3.7993992,40.200737,86212.94
"SUB-JA-2018-102042",83886.82,59500,0,2.807864,41.8358025,161062.08
"SUB-JA-2018-102052",9862,221231.75,0,-0.7034053,38.2591174,8875.8
"SUB-JA-2018-102069",82000,56263.52,0,-0.7069658,38.2656883,41000
"SUB-JA-2018-102075",170430,101143.13,0,-0.8079772,38.2478979,102258
"SUB-JA-2018-102077",148957.25,95023.65,148957.25,-0.06533409999999999,40.0530384,74300
"SUB-JA-2018-102089",10140.44,6117.38,10140.44,-0.1073935,39.9965828,4000
"SUB-JA-2018-102096",72194.85,45889.37,0,-6.3119743,37.2894128,2887.78
"SUB-JA-2018-102119",8347.3,54581.41,0,-3.7993992,40.445378,7512.3
"SUB-JA-2018-102154",11184,4736.39,0,-3.6902166,40.39547640000001,8723.52
"SUB-JA-2018-102186",63423.09,25645.49,0,-5.7010293,43.32506040000001,39322.26
"SUB-JA-2018-102219",119211,76987.58,0,-6.126192500000001,37.389691,30994.86
"SUB-JA-2018-102224",134725,85737.55,0,-15.4595306,27.856054,72751.5
"SUB-JA-2018-102233",158365.2,63561.57,0,-6.2482149,37.4418159,19003.8
"SUB-JA-2018-102254",173975.49,40280.05,0,2.4060513,41.5211753,111344
"SUB-JA-2018-102284",82788.8,25889.42,82788.8,-4.4284985,37.2467141,56667
"SUB-JA-2018-102306",186840,133354.44,0,0.1401381,40.1144658,63525.6
"SUB-JA-2018-102343",156691.7,40014.61,0,-0.7034053,38.2591174,50141.28
"SUB-JA-2018-102369",198102,189749.71,0,-3.8400851,40.1891826,110937.12
"SUB-JA-2018-102395",1197006.08,572458.28,0,-3.6268464,40.6844082,598623
"SUB-JA-2018-102412",31550,63319.93,31550,-5.2162283,39.9359808,22716
"SUB-JA-2018-102427",17378.68,1,0,-6.5489836,43.1784595,2237.87
"SUB-JA-2018-102432",26000,25903.56,0,-0.7129006999999999,38.2801532,42120
"SUB-JA-2018-102453",508896,289747.15,0,1.6226538,41.5847817,223914.24
"SUB-JA-2018-102473",18340,9586.97,0,-0.3983829,39.3977263,10270.4
"SUB-JA-2018-102475",244589.55,123104.53,0,-5.1640605,36.4763312,127186.54
"SUB-JA-2018-102526",85050,15292.47,0,-4.7795149,37.659081,6804
"SUB-JA-2018-102561",137605.95,76510.13,0,-6.2907139,36.7987362,96323.85
"SUB-JA-2018-102577",213800,158411.56,0,-3.9980485,39.8406391,106900
"SUB-JA-2018-102578",355165.25,274100.71,0,-4.0963821,36.7372514,213099
"SUB-JA-2018-102631",760403.2,245566.82,0,-5.6845688,43.5108122,359000
"SUB-JA-2018-102662",8452.4,1395.09,8452.4,0.1649589,38.7955973,4600
"SUB-JA-2018-102689",326383.2,130987.38,0,-4.857249299999999,37.693062,169719.16
"SUB-JA-2018-102698",153031.28,122176.97,0,-3.685144,40.426175,250971.66
"SUB-JA-2018-102729",206800,166899.38,0,-3.7105118,40.4050094,78584
"SUB-JA-2018-102848",382500,274863.43,0,2.5643773,41.6076006,221822
"SUB-JA-2018-102870",228460,145482.44,0,-3.7485874,40.3961489,105091.6
"SUB-JA-2018-102871",10240,32325.06,0,2.2285864,41.56468599999999,14336
"SUB-JA-2018-102910",115549.7,0.01,115549.7,-2.6573986,42.8537555,231199
"SUB-JA-2018-102940",766896.96,558888.94,0,-0.6844213,37.9791236,150000
"SUB-JA-2018-102951",120000,44117.59,0,-0.4384458,38.738618,45600
"SUB-JA-2018-102958",240809.03,68203.92,0,-3.6952896,40.4563733,187831.02
"SUB-JA-2018-102999",79531.31,155510.47,0,-5.9753267,37.4000675,69987.72
"SUB-JA-2018-103001",95000,2,0,-2.4703057,43.0220585,24700
"SUB-JA-2018-103027",4669.13,9656.29,4669.13,-4.7808095,37.8961896,2614.64
"SUB-JA-2018-103032",470200,146303.91,0,-4.9922474,36.4890241,236000
"SUB-JA-2018-103048",54397,50705.43,0,-0.5730713,39.8873558,48957.3
"SUB-JA-2018-103059",36000,28540.35,0,-4.028678,38.2897569,18720
"SUB-JA-2018-103083",74501.28,38544.63,0,-7.2329255,37.2792962,108378
"SUB-JA-2018-103126",3764.89,3511,0,-4.588239199999999,36.5807015,2032.83
"SUB-JA-2018-103151",72086.64,12594,0,-0.102718,38.6424523,37484.98
"SUB-JA-2018-103165",165000,64015.13,0,2.1229311,41.364151,82500
"SUB-JA-2018-103236",54575.27,3148.01,54575.27,2.0812289,41.3573949,21000
"SUB-JA-2018-103249",269000,143319.18,0,-0.3254317,39.46787279999999,124000.01
"SUB-JA-2018-103261",189424.13,61564.21,0,2.8277963,41.7160157,113654.4
"SUB-JA-2018-103280",114599,80810.74,0,,,84803.26
"SUB-JA-2018-103331",118492.19,60623.03,0,-3.495292,40.6073418,92423.76
"SUB-JA-2018-103350",98640,2376.01,98640,-5.1640605,36.4763312,27619.2
"SUB-JA-2018-103359",99000,25485.48,0,-4.5160396,36.6265566,53460
"SUB-JA-2018-103375",182863.88,225319.9,0,2.6362975,39.609109,128004.45
"SUB-JA-2018-103389",255800,190859.73,0,-3.667394199999999,40.3681942,66508
"SUB-JA-2018-103400",309705.4,56262.96,0,1.2987349,41.1831383,142464.3
"SUB-JA-2018-103426",90000,26064.68,0,2.4703057,42.180135,37580
"SUB-JA-2018-103428",283907.82,89035.34,283907.82,-3.6876803,42.3691152,170344.8
"SUB-JA-2018-103432",1438800,794921.87,0,-1.3276422,38.7711848,863280
"SUB-JA-2018-103443",73350,114370.44,0,-6.054683199999999,37.3853896,95000
"SUB-JA-2018-103516",179800,131850.24,0,-0.554149,38.2203465,75516
"SUB-JA-2018-103561",151259.86,10701.49,0,-2.7929203,36.7869792,33277.09
"SUB-JA-2018-103577",499276.2,278895.35,499276.2,-3.4498346,40.4715678,279594.56
"SUB-JA-2018-103586",125800,22399.6,0,-4.0439995,40.7313388,45288
"SUB-JA-2018-103671",146722.7,14757.31,0,-4.919894900000001,36.5154127,152591.4
"SUB-JA-2018-103687",421200,357668.16,0,-4.7588042,36.503939,219024
"SUB-JA-2018-103710",259300,265400.11,0,-5.373017600000001,36.2510823,181550
"SUB-JA-2018-103759",142163.94,112230.11,142163.94,-3.9980485,40.6367104,147850.04
"SUB-JA-2018-103779",180800,117312.02,0,-3.654719499999999,40.3966009,94016
"SUB-JA-2018-103782",143641.89,80182.01,0,-3.654719499999999,40.3966009,94803.72
"SUB-JA-2018-103810",252000,214123.52,0,2.1143422,41.5281384,131040
"SUB-JA-2018-103837",230116.34,83712.98,230116.34,-0.3983829,39.3977263,105853.36
"SUB-JA-2018-103899",240130,332400.85,0,2.8053731,41.9672854,115000
"SUB-JA-2018-103909",210773.29,198826.75,0,2.0567163,41.3327758,109602.22
